timestamp,open,high,low,close,volume
1665621900,19142.11,19152.67,19128.67,19146.35,202.90395774
1665622800,19146.35,19155.94,19134.46,19137.37,186.71304533
1665623700,19137.37,19146.58,19127.19,19134.57,94.94758348
1665624600,19134.18,19138.68,19086.95,19101.28,264.28069439
1665625500,19101.62,19115.54,19082.11,19105.87,216.94073947
1665626400,19105.57,19110.9,19076.36,19080.65,180.64991012
1665627300,19080.66,19090.15,19049.31,19054.55,228.44769773
1665628200,19052.97,19078.6,19014.6,19073.88,287.82636837
1665629100,19072.47,19095.56,19052.61,19087.13,202.16936989
1665630000,19087.17,19104.08,19075.61,19101.05,147.8202254
1665630900,19100.71,19114.6,19090.03,19098.05,148.68564898
1665631800,19098.05,19108.59,19087.9,19091.85,126.08153179
1665632700,19091.86,19100.75,19080.72,19087.16,76.13598522
1665633600,19087.14,19088.62,19066.93,19074.88,96.8357498
1665634500,19074.39,19092.63,19073.03,19088.82,59.52493934
1665635400,19088.5,19093.68,19073.68,19088.16,73.02706938
1665636300,19086.69,19097.65,19065.55,19093.43,86.39234015
1665637200,19094.19,19094.78,19035.22,19082.95,180.92949936
1665638100,19081.95,19085.86,19061.44,19073.8,106.12970831
1665639000,19072.97,19111.67,19071.46,19105.48,120.30019838
1665639900,19104.67,19108.6,19081.94,19091.33,138.13509721
1665640800,19090.85,19102.65,19078.83,19090.3,121.87996469
1665641700,19090.19,19097.19,19077.85,19081.08,87.88693692
1665642600,19080.03,19086.91,19049.92,19054.43,179.70781428
1665643500,19054.52,19075.47,19040.73,19058.93,149.3601026
1665644400,19058.95,19058.95,18995,19022.76,357.71184552
1665645300,19021.03,19057.02,18999.29,19048.39,275.0674145
1665646200,19048.38,19048.85,18950.29,18992.03,409.93443875
1665647100,18993.62,19015.18,18982.2,19003.32,225.5067305
1665648000,19004.65,19010.69,18977.16,18980.64,265.45082256
1665648900,18980.34,19010.18,18959.22,19007.86,189.93360684
1665649800,19008.38,19037.25,19002.67,19010.32,222.8477482
1665650700,19010.32,19022.31,19000.88,19009.26,107.85154866
1665651600,19008.51,19033.13,19000.45,19028.01,147.56096201
1665652500,19029.16,19033.15,19000.5,19007,164.11672398
1665653400,19006.47,19020.53,19000.01,19012.37,101.43436738
1665654300,19012.3,19021.43,18977.44,18992.41,180.16287489
1665655200,18991.25,19003.76,18963.58,18977.38,216.12712754
1665656100,18978.01,18982.14,18753,18774.99,1319.86218609
1665657000,18774.61,18774.61,18575.22,18676.78,1687.44624614
1665657900,18677.08,18723.65,18636.3,18689.43,494.08086269
1665658800,18688.7,18719.56,18658,18717.48,451.0211551
1665659700,18716.57,18727.91,18687.34,18714.2,271.68921205
1665660600,18712.48,18829.92,18704.42,18821.51,733.37229059
1665661500,18821.46,18825.67,18734,18753.89,461.66707274
1665662400,18753.88,18776.88,18660,18735.32,554.54413082
1665663300,18735.31,18974,18668.9,18828.81,1179.8172411
1665664200,18807.4,18880,18131,18331.02,3986.85689923
1665665100,18331.06,18458.24,18269,18382.87,1587.87436813
1665666000,18381.92,18383.26,18270.38,18305.01,1249.24703218
1665666900,18304.43,18342.47,18269,18308.98,765.18550856
1665667800,18307.08,18398.9,18273.6,18374.73,1567.25378962
1665668700,18374.71,18475,18359.05,18431.44,1041.99234572
1665669600,18429.99,18496.43,18398,18490.07,1140.98511497
1665670500,18492.69,18492.69,18390.22,18407.61,916.27818192
1665671400,18407.61,18453.2,18390,18419.92,784.58599508
1665672300,18419.55,18454.29,18401.23,18413.73,914.25429814
1665673200,18413.16,18595.9,18402.2,18593.03,898.22232439
1665674100,18593.46,18859.73,18568.8,18804.35,1947.40607549
1665675000,18804.37,19051.48,18786.14,18945.08,2282.82307451
1665675900,18943.87,18986.65,18888.48,18959.2,1291.14995705
1665676800,18960.45,19043.45,18916.87,18937.51,1087.95285228
1665677700,18936.38,18973.61,18901.53,18943.06,728.98197031
1665678600,18946.76,19200,18938.8,19174.19,845.60743386
1665679500,19174.19,19178.86,19073.61,19087.42,842.86306357
1665680400,19087.41,19140.85,19066.34,19091.43,496.38861018
1665681300,19091.29,19168.38,19090.09,19115.92,523.08371654
1665682200,19117.53,19225.37,19115.92,19154.45,713.13704225
1665683100,19155.64,19193.43,19127.6,19158.26,475.79106015
1665684000,19156.58,19188.89,19141.77,19170.68,562.18107482
1665684900,19170.7,19226.25,19163.97,19170.81,580.85475645
1665685800,19169.34,19211.88,19161.93,19210.49,429.11886431
1665686700,19211.64,19509.23,19197.94,19425.39,1410.58473595
1665687600,19425.39,19470.26,19393.11,19400.49,787.64459954
1665688500,19403.3,19419.24,19317.53,19341.71,564.54434494
1665689400,19341.74,19380.51,19322.4,19363.97,465.72853449
1665690300,19364.81,19398.28,19338.33,19374.91,446.33044668
1665691200,19373.14,19497.17,19358.81,19453.19,668.50722077
1665692100,19453.18,19495.53,19385.94,19407.67,329.1155236
1665693000,19409.31,19428.81,19372.24,19389.87,216.13473166
1665693900,19387.25,19407.09,19364.68,19386.13,190.86926441
1665694800,19384.4,19425,19378.39,19411.55,162.36214382
1665695700,19411.55,19417.84,19392.28,19393.81,196.11962367
1665696600,19393.76,19396.59,19333.86,19391.4,193.70637885
1665697500,19391.59,19435.39,19387.27,19403.69,113.62997278
1665698400,19403.69,19446.1,19390.65,19399.64,192.01158311
1665699300,19399.64,19460.44,19396.61,19429.78,255.3304165
1665700200,19429.73,19448,19415.17,19445.6,167.87072603
1665701100,19445.52,19450,19423.04,19437,204.06175173
1665702000,19436.46,19448.85,19404.7,19411.83,135.57236511
1665702900,19411.66,19423.84,19385.98,19397.04,144.50586212
1665703800,19396.99,19410.69,19356.01,19367.06,175.5200481
1665704700,19365.52,19402.23,19365.41,19378.65,154.05505324
1665705600,19375.55,19416.67,19344.22,19353.09,271.39900984
1665706500,19353.07,19430,19341.61,19429.18,236.38836092
1665707400,19429.17,19450,19395.89,19408.32,189.05072554
1665708300,19408.21,19424.75,19398.25,19411.39,105.53185072
1665709200,19411.38,19434.4,19401.32,19402.93,170.21600861
1665710100,19402.87,19459.67,19396.85,19448.1,238.78219111
1665711000,19447.54,19755.31,19447.54,19740.61,1544.46498323
1665711900,19740.61,19954.14,19740.61,19858.45,1099.68454166
1665712800,19860.82,19898.01,19782.91,19819.58,565.4185913
1665713700,19817.36,19858.46,19767.89,19774.4,704.99317796
1665714600,19773.52,19884.47,19770.54,19811.88,658.0592731
1665715500,19812.33,19849.99,19810.19,19831.54,359.81097606
1665716400,19830.97,19847.17,19781.44,19788.86,317.48941389
1665717300,19788.92,19855.04,19786.86,19851.14,323.83083207
1665718200,19853.23,19874.65,19795.8,19825.44,348.26438866
1665719100,19824.89,19840.66,19801.15,19817.93,255.42236267
1665720000,19816.46,19836.78,19794.74,19831.37,283.9791688
1665720900,19829.98,19835.93,19804.81,19806.5,241.60987852
1665721800,19806.19,19850,19804.67,19831.02,246.62474644
1665722700,19831.06,19838.18,19796.82,19814.02,184.343878
1665723600,19812.26,19830.22,19803.47,19816.95,231.27215698
1665724500,19815.63,19845.75,19800.34,19808.47,298.58895382
1665725400,19808.32,19830.52,19729.47,19822.7,452.87233361
1665726300,19822.68,19849.98,19796.74,19806.17,295.83325395
1665727200,19802.96,19816.9,19779.76,19783.49,344.81778969
1665728100,19783.5,19827.5,19779.77,19822.06,472.5734319
1665729000,19820.68,19824.93,19801.99,19821.68,222.60755458
1665729900,19822.08,19832.06,19785.02,19795.09,207.9206507
1665730800,19794.76,19808.61,19771.75,19775.09,306.2654978
1665731700,19774.47,19779.85,19666.68,19698.41,471.28523791
1665732600,19698.12,19708.15,19571.51,19620.76,618.43688556
1665733500,19619.53,19664.85,19590.24,19644.62,388.64464394
1665734400,19643.27,19677.2,19611.73,19660.69,251.43922177
1665735300,19662.23,19674.95,19560.57,19573.17,377.54379956
1665736200,19573.16,19626.98,19559.87,19609.27,383.37875692
1665737100,19608.44,19620.71,19576.26,19617.26,290.88789814
1665738000,19617.15,19624.31,19590.48,19591.99,164.39565791
1665738900,19592.51,19621.08,19533.36,19575.84,304.3569681
1665739800,19575.83,19606.57,19567.48,19596.67,157.04687206
1665740700,19594.98,19666.18,19588,19647.91,521.58442928
1665741600,19648.32,19745.9,19630.26,19674,573.31739006
1665742500,19673.62,19730.01,19639.58,19718.3,565.48380923
1665743400,19717.56,19745.34,19656.11,19671.71,326.9983972
1665744300,19673.12,19699.03,19657.91,19689.18,306.18338264
1665745200,19688.14,19727.39,19670.14,19708.87,247.26851991
1665746100,19708.9,19748.32,19693.7,19699.69,246.96430232
1665747000,19698.01,19698.87,19607.96,19612.27,421.49738774
1665747900,19610.46,19640.38,19587.41,19596.52,352.0045352
1665748800,19596,19660.79,19594.32,19611.5,320.70259386
1665749700,19609.56,19669,19595.23,19627.01,305.24512263
1665750600,19625.38,19727.5,19563.49,19723.26,997.20559448
1665751500,19725.58,19856.57,19725.58,19808.09,1153.92231591
1665752400,19804.87,19818.52,19753.79,19763.88,453.93235084
1665753300,19763.5,19772.61,19678.81,19716.34,439.00879883
1665754200,19716.33,19751.81,19662.33,19687.53,1371.81386046
1665755100,19688.96,19688.98,19625.63,19666.96,1083.43691393
1665756000,19666.95,19670.4,19434.27,19447.72,2164.87158125
1665756900,19447.14,19475.84,19346.01,19455.79,2673.92576236
1665757800,19455.79,19542.47,19379.11,19383.49,1424.67213824
1665758700,19384.3,19476.2,19383.17,19468.15,969.96464609
1665759600,19465.88,19513.07,19384.75,19395.21,951.65644411
1665760500,19393.63,19419.04,19306.82,19400.13,1116.60763764
1665761400,19400.12,19405.34,19348.33,19369.75,689.91829973
1665762300,19371.18,19391.9,19312.18,19357.03,688.81931039
1665763200,19357.66,19403.91,19230.4,19258.99,936.4485513
1665764100,19256.57,19329.32,19221.03,19327.11,702.73491955
1665765000,19326.42,19378.03,19309.77,19358.25,574.91151007
1665765900,19358.16,19368.87,19280.91,19305.57,359.22285795
1665766800,19305.18,19345.01,19288,19300,323.26926442
1665767700,19299.49,19343.27,19297.06,19341.43,429.07056983
1665768600,19341.43,19376.88,19326.18,19345.4,522.69833039
1665769500,19343.63,19373.74,19327.29,19363.93,399.35370333
1665770400,19362.95,19364.85,19300.01,19304.3,483.85330753
1665771300,19301.6,19314.97,19214.37,19270.83,533.61245552
1665772200,19270.83,19283.99,19133.31,19163.1,732.99317893
1665773100,19163.14,19217.4,19143.75,19216.07,624.26870511
1665774000,19214.14,19269.06,19208.83,19216.06,573.56071837
1665774900,19216.01,19225.43,19108.28,19217.89,555.11452209
1665775800,19216.51,19240.34,19192.76,19203.48,499.65351718
1665776700,19202.92,19242.95,19131.95,19168.86,658.68239117
1665777600,19171.57,19193.62,19120.13,19167.52,361.94317672
1665778500,19166.28,19201.77,19164.75,19189.57,302.3902792
1665779400,19191.14,19219.12,19181.1,19207.24,133.43128215
1665780300,19207.22,19207.22,19166.86,19176.67,208.69067026
1665781200,19176.68,19205.6,19176.68,19201.25,99.91896212
1665782100,19201.25,19210.43,19136.15,19155.88,124.76986619
1665783000,19160.36,19184.54,19132.01,19177.81,77.92834966
1665783900,19176.58,19178.16,19076.83,19109.12,145.10690448
1665784800,19110.11,19139.07,19087.47,19120.18,187.15609868
1665785700,19118.72,19147.81,19113.39,19126.4,111.86928877
1665786600,19126.4,19163.61,19124.48,19163.08,119.91905046
1665787500,19163.08,19167.7,19142.24,19160.31,87.01925828
1665788400,19162.11,19192.07,19143.7,19172.68,136.84151901
1665789300,19172.65,19183.17,19150.53,19167.84,83.92406895
1665790200,19166.66,19196.32,19157.95,19194.12,86.49789677
1665791100,19194.05,19199.32,19173.17,19178,78.93998167
1665792000,19179.15,19229.12,19174.73,19214.2,122.31894559
1665792900,19214.18,19217.23,19193.1,19211.01,87.06617727
1665793800,19210.29,19213.17,19173.08,19207.1,271.45243076
1665794700,19206.67,19220.58,19196.98,19200.75,105.56653026
1665795600,19200.74,19210.84,19182.52,19184.04,90.82164138
1665796500,19184.03,19202.61,19179.07,19193.9,89.33922899
1665797400,19193.9,19211.79,19172.82,19187.99,108.78399658
1665798300,19187.09,19197.39,19172.69,19175.35,82.40453856
1665799200,19175.33,19175.33,19136.03,19158.69,120.94383586
1665800100,19158.69,19180.99,19150.03,19177.7,107.07611608
1665801000,19177.06,19209.97,19175.99,19192.98,91.06061852
1665801900,19191.9,19201.72,19178.43,19201.55,55.58162572
1665802800,19201.55,19202.87,19182.65,19187.04,50.40826949
1665803700,19187.04,19203.02,19184.8,19196.31,44.0202798
1665804600,19197.86,19209.79,19190.52,19201.49,58.5448007
1665805500,19201.03,19220.72,19192.41,19205.22,73.07971283
1665806400,19205.19,19216.56,19196.46,19205.17,74.88929308
1665807300,19203.97,19203.97,19180.29,19190,35.25876829
1665808200,19190.01,19199.37,19182.38,19193.64,48.14092404
1665809100,19193.15,19201.56,19183.12,19193.32,53.81690912
1665810000,19192.37,19198.79,19157.62,19164.04,77.83007613
1665810900,19164.04,19188.75,19164.04,19180.17,48.50534038
1665811800,19181.14,19182.76,19165.4,19175.64,64.16001443
1665812700,19176.26,19184.18,19167.22,19179.93,50.55668902
1665813600,19179.93,19191.23,19164.99,19167.02,48.35534462
1665814500,19165.67,19188.17,19161.98,19181.82,60.47950782
1665815400,19183.24,19187.29,19172.69,19173.94,39.94409081
1665816300,19174.43,19183.75,19163.55,19170.51,55.77647655
1665817200,19170.36,19182.03,19165.07,19178.46,36.13280651
1665818100,19178.46,19186.54,19135.98,19145.47,82.61757933
1665819000,19145.47,19177.94,19145.47,19175.85,53.34390456
1665819900,19174.57,19178.63,19166.54,19174.94,33.28444906
1665820800,19174.67,19179.88,19150.75,19164.88,44.66470304
1665821700,19163.62,19169.27,19145.8,19149.55,53.18938369
1665822600,19149.55,19160.53,19097.26,19135.9,111.56433475
1665823500,19136.21,19139.64,19041.11,19074.03,280.35083188
1665824400,19073.46,19106.93,19065.87,19106.74,99.66977252
1665825300,19106.32,19108.66,19087.53,19100.62,66.90057218
1665826200,19099.26,19127.87,19098.53,19120.4,79.86060598
1665827100,19119.43,19120.49,19087.54,19108.23,59.93634618
1665828000,19108.55,19122.26,19095.37,19118.29,46.1853357
1665828900,19118.29,19185.25,19109.12,19173.88,153.14758929
1665829800,19174.37,19179.1,19147.43,19154.74,79.23286039
1665830700,19152.83,19159.05,19136.48,19159.04,37.94725063
1665831600,19156.22,19169,19149.38,19160,42.26274993
1665832500,19159.15,19161.98,19143.87,19146.22,55.97208164
1665833400,19144.08,19159.77,19139.74,19159.64,51.62235948
1665834300,19158.37,19170.91,19146.2,19170.07,47.06458293
1665835200,19170.06,19170.87,19152.49,19156.75,64.32618548
1665836100,19156.03,19201.38,19155.57,19198.04,99.55157903
1665837000,19197.01,19198.78,19178.34,19184.27,74.84672233
1665837900,19183.41,19196.88,19167.95,19172.74,96.99615082
1665838800,19171.52,19173.56,19150.21,19159.04,53.69306222
1665839700,19159.03,19165.71,19096.77,19121.46,472.25702835
1665840600,19120.47,19143.95,19103.57,19143.22,94.16740258
1665841500,19143.2,19180.99,19127.31,19169.96,97.86344896
1665842400,19168.23,19184.16,19149.6,19154.71,94.46818522
1665843300,19156.79,19160,19118.8,19132.12,178.5405513
1665844200,19131.01,19158.49,19125.04,19155.25,93.67652683
1665845100,19155.19,19156.62,19137.2,19145.15,71.52183768
1665846000,19145.11,19148.98,19129.69,19140.17,58.26758172
1665846900,19140.16,19146.98,19125,19140.84,62.9518587
1665847800,19142.78,19145.82,19122.49,19138.33,56.23935839
1665848700,19137.84,19141.75,19118.09,19128.6,46.30196817
1665849600,19128.85,19136.27,19120.94,19131.32,59.75932926
1665850500,19131.33,19164.25,19130.45,19152.51,110.67660263
1665851400,19152.55,19158.55,19120.22,19125.01,74.51954456
1665852300,19124.98,19133.84,19112,19128.08,77.41489161
1665853200,19126.69,19139.46,19112.84,19137.2,63.39116537
1665854100,19137.22,19142.47,19114.58,19129.55,63.59274954
1665855000,19127.9,19133.41,19096.8,19110.76,82.07132427
1665855900,19110.27,19122.47,19099.51,19112.25,61.71807334
1665856800,19112.66,19126.15,19104.74,19113.79,57.97366398
1665857700,19113.79,19139.02,19113.28,19116.99,76.62577144
1665858600,19116.99,19136.6,19115.15,19134.74,49.55423327
1665859500,19133.75,19138.66,19117.03,19119.25,55.96576708
1665860400,19121.31,19129.68,19101.83,19119.23,59.27573068
1665861300,19118.99,19120.85,19063.09,19099.54,153.10559148
1665862200,19098.87,19118.72,19085.03,19093.48,67.29644376
1665863100,19092.24,19105.31,19091.04,19104.46,44.31358596
1665864000,19104.45,19106.41,19085.18,19094.75,53.05733024
1665864900,19093.91,19113.39,19083.95,19104.06,53.32544719
1665865800,19104.14,19105.36,19081.07,19094.33,48.52683047
1665866700,19094.46,19109.09,19087.84,19096.5,46.49691791
1665867600,19097.98,19099.87,19051.04,19094.62,120.67270223
1665868500,19094.64,19097.55,19081.46,19085.88,72.84620692
1665869400,19086.87,19095,19086.11,19092.96,354.0126937
1665870300,19093,19095,19063.68,19066.65,347.5566687
1665871200,19065.83,19070.82,19044.07,19062.71,294.98373571
1665872100,19062.74,19081.28,19043.07,19075.99,116.67862171
1665873000,19075.52,19092.02,19063.81,19091.24,84.05701749
1665873900,19091.24,19092.08,19055.85,19063.16,70.74070919
1665874800,19063.16,19064.05,18983,19053.33,304.27808131
1665875700,19054,19126.75,19016.99,19113.29,235.16634082
1665876600,19111.01,19131.55,19073.23,19082.18,164.58384546
1665877500,19082.18,19083.31,19048.33,19070.24,91.78900534
1665878400,19070.62,19109.36,19065.23,19103.07,96.47154102
1665879300,19103.07,19119.27,19095.78,19111.82,91.46987275
1665880200,19111.87,19131.28,19094.49,19127.06,92.56062301
1665881100,19127.7,19148.18,19114.04,19139.17,111.884243
1665882000,19139.81,19140.58,19112.56,19126.06,72.56010963
1665882900,19125.72,19144.92,19106.83,19139.65,71.23192219
1665883800,19139.07,19170.63,19135.89,19150.16,103.66917187
1665884700,19150.99,19159.79,19136.24,19143.59,47.64358239
1665885600,19143.58,19167.78,19143.53,19157.4,65.68260926
1665886500,19157.41,19157.72,19128.3,19136.28,48.65615556
1665887400,19136.24,19141.95,19110.04,19121.91,75.32755822
1665888300,19121.79,19129.36,19104,19117.54,64.53998055
1665889200,19117.52,19140.02,19109.35,19127.3,54.62599877
1665890100,19126,19128.1,19106.11,19122.41,53.22548764
1665891000,19121.99,19133.95,19113.61,19120.9,63.91912382
1665891900,19120.62,19132.48,19115.33,19124.06,37.53237132
1665892800,19122.7,19141.04,19110.3,19115.18,52.13188769
1665893700,19115.11,19156.38,19111.55,19152.27,94.06356621
1665894600,19150.97,19161.82,19136.04,19136.74,106.77214017
1665895500,19137.56,19142.42,19128.57,19139.5,36.13087039
1665896400,19138.69,19164,19136.22,19141.8,67.14872411
1665897300,19140.73,19159.29,19123.17,19153.68,61.93410223
1665898200,19153.26,19157.74,19141.8,19152.66,51.65994789
1665899100,19151.93,19155.25,19138.96,19155.16,38.1996642
1665900000,19154.11,19158.13,19136.03,19141.11,44.41602007
1665900900,19140.04,19142.46,19123.63,19125.75,40.40750827
1665901800,19125.6,19140.18,19117.74,19131.67,49.19312961
1665902700,19131.67,19139.51,19123.06,19138.05,38.0745421
1665903600,19138.03,19139.81,19127.63,19132.74,40.45014149
1665904500,19132.45,19136.66,19117.66,19133.1,38.17227418
1665905400,19135.2,19145.49,19131.98,19138,22.0886171
1665906300,19137.99,19153.78,19131.74,19139.06,35.28898352
1665907200,19139,19159.38,19137.06,19153.95,27.37669083
1665908100,19153.91,19196.55,19153.49,19182.83,71.63994233
1665909000,19182.81,19189.76,19163.48,19175.22,43.15985238
1665909900,19174.33,19179.98,19158.33,19168.12,34.81860495
1665910800,19168.06,19169.47,19155.09,19164.74,54.20365521
1665911700,19165.4,19166.98,19142.86,19146.83,45.25340686
1665912600,19146.83,19153.57,19137.09,19144.2,26.60642007
1665913500,19144.93,19154.16,19136.77,19142.6,31.77844922
1665914400,19141.9,19150.4,19139.43,19147.33,30.38682528
1665915300,19147.45,19153.67,19124.93,19129.62,27.63931525
1665916200,19129.27,19139.38,19089.22,19136.08,77.88355262
1665917100,19136.08,19141.66,19120.83,19131.56,40.32610187
1665918000,19131.57,19136.44,19118.5,19128.63,36.85369187
1665918900,19128.64,19143.61,19127.33,19142.72,35.68800049
1665919800,19141.58,19146.74,19129.63,19141.31,22.3131047
1665920700,19141.31,19157.83,19132.16,19145.89,56.49886583
1665921600,19147.24,19154.38,19122.53,19130.73,40.36620723
1665922500,19130.73,19139.72,19118.81,19122.37,34.81108552
1665923400,19121.15,19139.53,19118.48,19137.46,35.95666081
1665924300,19138.41,19146.18,19126.57,19134.46,39.06865586
1665925200,19134.68,19147.42,19130.26,19134.81,34.87026984
1665926100,19134.56,19145.97,19127.93,19142.84,36.48424508
1665927000,19142.83,19143.59,19119.04,19137.73,36.58214887
1665927900,19137.68,19149.61,19127.46,19129.32,52.07698228
1665928800,19129.32,19136.85,19123.65,19132.75,40.51881991
1665929700,19132.76,19134.9,19116.59,19117.77,52.4385252
1665930600,19117.85,19130.08,19106.66,19117.13,236.9645293
1665931500,19115.76,19143.39,19113.3,19132.9,69.56424193
1665932400,19132.89,19174.81,19125.14,19155.87,75.96885112
1665933300,19155.87,19171.55,19138.7,19142.9,53.31905916
1665934200,19142.99,19173.37,19142.2,19168.3,62.42202597
1665935100,19168.18,19175.16,19151.28,19158.38,60.26818931
1665936000,19159.73,19172.38,19142.81,19156.07,73.59393074
1665936900,19155.24,19165.38,19129.38,19137.65,67.3713165
1665937800,19137.72,19149.26,19127.1,19136.18,64.55991675
1665938700,19136.18,19149.06,19129.22,19143.3,57.55070481
1665939600,19142.03,19160.83,19138.28,19146,57.10872622
1665940500,19145.5,19154.99,19141.01,19150.16,53.26376688
1665941400,19150.16,19164.31,19147.22,19151.46,57.65447588
1665942300,19149.66,19154.29,19130.73,19135.34,70.88840544
1665943200,19136.02,19139.86,19127.98,19132.84,42.69430142
1665944100,19133.99,19138.8,19123.16,19130.85,40.86554334
1665945000,19130.85,19138.28,19127.03,19128.8,48.12889482
1665945900,19128.75,19151.82,19119.21,19136.72,67.9384008
1665946800,19136.72,19154.73,19131.95,19149.43,51.28905438
1665947700,19151.01,19172.04,19145.65,19168.28,73.34572185
1665948600,19169.3,19333.92,19168.19,19333.92,408.49261514
1665949500,19335.99,19383.18,19277.91,19379.6,277.59268111
1665950400,19378.55,19425.49,19321.61,19323.57,287.54236171
1665951300,19323.57,19337.13,19264.88,19289.77,230.95850226
1665952200,19288.83,19315.75,19271.35,19301.22,137.92955928
1665953100,19301.35,19345.59,19300,19333.56,131.4372145
1665954000,19333.09,19367.86,19321.44,19360.29,116.93086187
1665954900,19360.29,19361.74,19284.79,19293.69,103.20476443
1665955800,19293.69,19317.12,19263.83,19268.02,91.21424296
1665956700,19268.19,19274.49,19104.2,19149.44,196.86798988
1665957600,19147.92,19361.43,19118.01,19335.11,544.43190765
1665958500,19331.59,19334.59,19279.1,19305.28,272.49230606
1665959400,19305.29,19322.68,19281.54,19288.05,174.3941576
1665960300,19286.29,19352.43,19281.56,19301.19,250.17965961
1665961200,19301.18,19317.05,19272.09,19288.65,144.10253746
1665962100,19288.54,19303.92,19238.86,19253.51,157.79207881
1665963000,19253.37,19270.52,19228.54,19246.66,200.84547436
1665963900,19246.66,19292.27,19240.22,19264.44,167.02681893
1665964800,19261.62,19310.3,19252.97,19281.27,160.63662587
1665965700,19282.87,19282.87,19234.09,19238.71,181.09091725
1665966600,19238.96,19257.45,19210.83,19243.31,193.22156794
1665967500,19242.15,19258.91,19212.93,19229.74,153.05213115
1665968400,19230.31,19237.46,19184.5,19187.59,219.31097321
1665969300,19187.6,19225.31,19183.74,19209.95,182.43174844
1665970200,19209.29,19239.95,19204.36,19214.49,143.0708464
1665971100,19214.19,19233.51,19169.88,19176,115.77640499
1665972000,19177.87,19207.64,19168.49,19196.1,131.33998781
1665972900,19197.57,19210.64,19191.62,19201.4,79.97942091
1665973800,19201.4,19213.56,19179.06,19196.68,111.63068194
1665974700,19198.13,19210.4,19194.4,19205.62,62.89509067
1665975600,19205.38,19205.64,19154.72,19177.48,159.69598556
1665976500,19176.84,19186.4,19163.53,19180.74,112.16925282
1665977400,19180.74,19196.94,19168.82,19190.84,87.53344102
1665978300,19190.84,19208.49,19174.6,19188,85.34824176
1665979200,19187.72,19191.92,19160.92,19185.57,118.99822405
1665980100,19185.57,19193.38,19172.15,19177.6,113.53205668
1665981000,19179.21,19217.52,19177.25,19215.52,120.27814426
1665981900,19216.37,19238.75,19213.8,19229.02,117.65830898
1665982800,19229.05,19263.6,19226.67,19247.97,163.3297586
1665983700,19247.97,19257.42,19231.11,19242.87,122.80364763
1665984600,19240.19,19253.56,19224.68,19248.12,97.8825342
1665985500,19249.18,19284.65,19237.59,19270.97,142.21236421
1665986400,19271.28,19315.74,19270.62,19299.6,174.93978083
1665987300,19299.18,19300.12,19253.05,19270.61,147.11433327
1665988200,19269.74,19278.43,19234.17,19243.72,114.52124949
1665989100,19245.07,19251.66,19223.68,19242.01,89.67299888
1665990000,19241.31,19298.41,19240.26,19268.55,272.77920969
1665990900,19268.61,19281.19,19233.43,19261.39,269.52440327
1665991800,19261.53,19285.24,19243.82,19270.63,171.61088639
1665992700,19270.76,19318.61,19269.69,19297.33,167.91335956
1665993600,19296.46,19305.31,19281.24,19293.66,111.71366576
1665994500,19290.98,19294.74,19265.74,19268.72,127.05863818
1665995400,19266.84,19273.17,19251.3,19268.38,125.65935954
1665996300,19268.2,19278.36,19243.18,19260.62,171.66797328
1665997200,19259.62,19280.54,19251.65,19276.03,124.2526693
1665998100,19276.69,19300.85,19273.62,19297.58,76.75993291
1665999000,19297.6,19369.81,19297.6,19323.24,244.82478509
1665999900,19321.34,19354.55,19317.12,19338.94,150.65139677
1666000800,19338.98,19399.55,19337.89,19372,363.96836884
1666001700,19371.97,19411.89,19347.79,19392.99,151.54899107
1666002600,19393.02,19422.65,19360.07,19362.99,212.15820431
1666003500,19362.62,19401.82,19362.4,19398.88,186.23205504
1666004400,19399.1,19500,19374.26,19495.21,510.68242656
1666005300,19491.17,19545.1,19480.14,19488.9,362.85979609
1666006200,19487.47,19508.19,19453.26,19470.44,208.46240851
1666007100,19469.6,19485.34,19416.39,19458.88,353.17299554
1666008000,19458.5,19470.26,19419.33,19427.23,298.52776353
1666008900,19427.22,19483.72,19419.78,19473.41,500.61564481
1666009800,19472.55,19571.05,19463.06,19548.06,419.29834038
1666010700,19547.86,19584.64,19513.83,19519.73,273.59965575
1666011600,19519.73,19564.09,19519.73,19541.08,324.3959222
1666012500,19541.07,19601.25,19538.48,19579.56,428.8925263
1666013400,19578.67,19679.46,19568.41,19646.29,740.75830704
1666014300,19644.82,19666.04,19577.92,19588.98,504.48279606
1666015200,19588.98,19644.74,19570.31,19639.02,616.90501315
1666016100,19639.02,19650.22,19521.47,19548.48,530.26026525
1666017000,19547.26,19586.58,19525.87,19535.26,598.53807284
1666017900,19535.62,19551.79,19439.66,19474.51,707.39789447
1666018800,19474.52,19510.54,19448.7,19472.62,398.80549682
1666019700,19473.48,19557.39,19427.23,19550.52,498.11528678
1666020600,19549.29,19584.1,19518.94,19546.44,413.07346769
1666021500,19545.16,19574.34,19529.68,19536.73,370.68688895
1666022400,19536.69,19595.21,19514.2,19550.91,398.38247912
1666023300,19550.91,19557.4,19506.2,19550.93,399.57559711
1666024200,19550.92,19563.42,19496.68,19516.51,337.31240866
1666025100,19515.59,19535.08,19478.73,19512.69,264.27126616
1666026000,19511.44,19532.44,19491.45,19511.73,301.20758343
1666026900,19511.73,19538.2,19492.43,19509.66,288.30535698
1666027800,19509.65,19517.86,19458.9,19465.78,299.4063413
1666028700,19465.34,19530.53,19457.03,19522.89,302.34905774
